LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
14, 65.0, 24641.0, 802816, 1.0, 24382.0, 262144, 127.0, 24703.0, 802816, -5461.0, 23772.0, 802816, -5525.0, 20520.0, 262144, 1782.0, 25151.0, 802879,
15, 65.0, 23985.0, 663552, 1.0, 23778.0, 4608, 127.0, 23984.0, 10368, -5461.0, 23953.0, 663552, -553.0, -1.0, 4608, 24047.0, 24208.0, 10368,
16, 65.0, 24641.0, 802816, 1.0, 24382.0, 262144, 127.0, 24703.0, 802816, -5461.0, 23772.0, 802816, -5525.0, 20520.0, 262144, 1782.0, 25151.0, 802879,
17, 65.0, 23985.0, 663552, 1.0, 23778.0, 4608, 127.0, 23984.0, 10368, -5461.0, 23953.0, 663552, -553.0, -1.0, 4608, 24047.0, 24208.0, 10368,
18, 65.0, 24641.0, 802816, 1.0, 24382.0, 262144, 127.0, 24703.0, 802816, -5461.0, 23772.0, 802816, -5525.0, 20520.0, 262144, 1782.0, 25151.0, 802879,
19, 65.0, 23985.0, 663552, 1.0, 23778.0, 4608, 127.0, 23984.0, 10368, -5461.0, 23953.0, 663552, -553.0, -1.0, 4608, 24047.0, 24208.0, 10368,
20, 65.0, 24641.0, 802816, 1.0, 24382.0, 262144, 127.0, 24703.0, 802816, -5461.0, 23772.0, 802816, -5525.0, 20520.0, 262144, 1782.0, 25151.0, 802879,
21, 65.0, 23985.0, 663552, 1.0, 23778.0, 4608, 127.0, 23984.0, 10368, -5461.0, 23953.0, 663552, -553.0, -1.0, 4608, 24047.0, 24208.0, 10368,
22, 65.0, 24641.0, 802816, 1.0, 24382.0, 262144, 127.0, 24703.0, 802816, -5461.0, 23772.0, 802816, -5525.0, 20520.0, 262144, 1782.0, 25151.0, 802879,
23, 65.0, 17137.0, 225792, 1.0, 17033.0, 4608, 127.0, 17144.0, 3528, -5461.0, 12044.0, 152664, -553.0, -1.0, 4608, 17207.0, 17262.0, 3528,
24, 65.0, 30529.0, 401408, 1.0, 30417.0, 524288, 127.0, 30591.0, 401408, -2542.0, -1.0, 25088, -5525.0, 28945.0, 524288, 4254.0, 30815.0, 401471,
25, 65.0, 28593.0, 82944, 1.0, 28521.0, 9216, 127.0, 28592.0, 1296, -5083.0, -1.0, 50176, -995.0, -1.0, 9216, 28655.0, 28675.0, 1296,
26, 65.0, 61121.0, 802816, 1.0, 61009.0, 1048576, 127.0, 61183.0, 802816, -5083.0, -1.0, 50176, -5525.0, 57890.0, 1048576, 4254.0, 61631.0, 802879,
