LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
10, 1.0, 3322.0, 200704, 257.0, 3833.0, 262144, 511.0, 3847.0, 4096, -5525.0, 2180.0, 200704, -5269.0, 3543.0, 262144, 879.0, 4223.0, 200959,
11, 1.0, 18664.0, 1081600, 257.0, 18920.0, 6400, 511.0, 19087.0, 169, -5525.0, 17787.0, 1048576, -663.0, -1.0, 6400, 19174.0, 19190.0, 4225,
12, 1.0, 256.0, 50176, 257.0, 1023.0, 131072, 511.0, 1217.0, 100352, -5083.0, -1.0, 50176, -5269.0, 821.0, 131072, 890.0, 1453.0, 100607,
13, 1.0, 37839.0, 1280000, 257.0, 38095.0, 12800, 511.0, 38193.0, 100, -5525.0, 36144.0, 826310, -1326.0, -1.0, 12800, 38349.0, 38368.0, 5000,
14, 1.0, 1534.0, 100352, 257.0, 2301.0, 262144, 511.0, 2495.0, 100352, -5525.0, 1304.0, 100352, -5269.0, 2013.0, 262144, 890.0, 2691.0, 200959,
15, 1.0, 37839.0, 1280000, 257.0, 38095.0, 12800, 511.0, 38193.0, 100, -5525.0, 36144.0, 826310, -1326.0, -1.0, 12800, 38349.0, 38368.0, 5000,
16, 1.0, 1534.0, 100352, 257.0, 2301.0, 262144, 511.0, 2495.0, 100352, -5525.0, 1304.0, 100352, -5269.0, 2013.0, 262144, 890.0, 2691.0, 200959,
17, 1.0, 37839.0, 1280000, 257.0, 38095.0, 12800, 511.0, 38193.0, 100, -5525.0, 36144.0, 826310, -1326.0, -1.0, 12800, 38349.0, 38368.0, 5000,
18, 1.0, 1534.0, 100352, 257.0, 2301.0, 262144, 511.0, 2495.0, 100352, -5525.0, 1304.0, 100352, -5269.0, 2013.0, 262144, 890.0, 2691.0, 200959,
19, 1.0, 37839.0, 1280000, 257.0, 38095.0, 12800, 511.0, 38193.0, 100, -5525.0, 36144.0, 826310, -1326.0, -1.0, 12800, 38349.0, 38368.0, 5000,
20, 1.0, 1534.0, 100352, 257.0, 2301.0, 262144, 511.0, 2495.0, 100352, -5525.0, 1304.0, 100352, -5269.0, 2013.0, 262144, 890.0, 2691.0, 200959,
21, 1.0, 37839.0, 1280000, 257.0, 38095.0, 12800, 511.0, 38193.0, 100, -5525.0, 36144.0, 826310, -1326.0, -1.0, 12800, 38349.0, 38368.0, 5000,
22, 1.0, 1534.0, 100352, 257.0, 2301.0, 262144, 511.0, 2495.0, 100352, -5525.0, 1304.0, 100352, -5269.0, 2013.0, 262144, 890.0, 2691.0, 200959,
23, 1.0, 37839.0, 460800, 257.0, 38095.0, 12800, 511.0, 38129.0, 36, -5525.0, 31681.0, 254393, -1326.0, -1.0, 12800, 38349.0, 38356.0, 1800,
24, 1.0, 2046.0, 25088, 257.0, 3325.0, 524288, 511.0, 3372.0, 50176, -2542.0, -1.0, 25088, -5269.0, 3093.0, 524288, 2429.0, 3755.0, 100607,
25, 1.0, 76189.0, 102400, 257.0, 76445.0, 25600, 511.0, 76447.0, 4, -5083.0, -1.0, 50176, -2652.0, -1.0, 25600, 76699.0, 76700.0, 400,
26, 1.0, 5626.0, 50176, 257.0, 6905.0, 1048576, 511.0, 6952.0, 50176, -5083.0, -1.0, 50176, -5269.0, 6567.0, 1048576, 2429.0, 7295.0, 200959,
